fixed_acidity,volatile_acidity,citric_acid,residual_sugar,free_sulfur_dioxide,total_sulfur_dioxide,ph,class
6.9,0.3,0.21,15.7,49.0,159.0,3.11,0
6.6,0.19,0.43,10.9,53.0,154.0,3.52,0
6.9,0.3,0.21,15.7,49.0,159.0,3.11,0
9.4,0.42,0.32,6.5,20.0,167.0,3.08,0
6.6,0.19,0.43,10.9,53.0,154.0,3.52,0
6.3,0.2,0.3,5.9,35.0,152.0,3.47,0
8.5,0.19,0.56,17.3,47.0,169.0,3.07,0
7.3,0.19,0.25,1.4,41.0,107.0,3.53,0
6.7,0.25,0.26,13.5,50.0,156.0,3.39,0
6.2,0.25,0.28,8.5,28.0,108.0,3.4,0
6.1,0.46,0.32,6.2,10.0,94.0,3.35,0
7.3,0.19,0.25,1.4,41.0,107.0,3.53,0
7.5,0.29,0.26,14.95,47.0,178.0,3.04,0
6.7,0.31,0.18,7.7,57.0,200.0,3.17,0
7.4,0.14,0.3,1.3,25.0,91.0,3.53,0
6.7,0.31,0.18,7.7,57.0,200.0,3.17,0
7.1,0.4,0.52,1.3,45.0,149.0,3.08,0
6.4,0.16,0.25,1.3,20.0,77.0,3.61,0
6.3,0.16,0.22,1.3,18.0,66.0,3.61,0
7.4,0.33,0.26,15.6,67.0,210.0,3.06,0
7.4,0.33,0.26,15.6,67.0,210.0,3.06,0
7.4,0.33,0.26,15.6,67.0,210.0,3.06,0
7.4,0.33,0.26,15.6,67.0,210.0,3.06,0
6.6,0.41,0.24,4.9,47.0,144.0,3.17,0
6.7,0.43,0.23,5.0,49.0,145.0,3.17,0
7.4,0.33,0.26,15.6,67.0,210.0,3.06,0
7.3,0.4,0.28,6.5,26.0,97.0,3.16,0
7.4,0.18,0.24,1.4,21.0,106.0,3.52,0
8.6,0.17,0.28,2.7,38.0,150.0,3.1,0
6.5,0.32,0.23,1.2,39.0,208.0,3.18,0
7.3,0.4,0.28,6.5,26.0,97.0,3.16,0
7.0,0.32,0.31,6.4,38.0,115.0,3.38,0
7.5,0.42,0.19,6.9,62.0,150.0,3.23,0
6.9,0.28,0.31,7.2,47.0,168.0,3.29,0
6.5,0.29,0.42,10.6,66.0,202.0,3.24,0
6.3,0.41,0.18,3.5,23.0,109.0,3.34,0
7.0,0.32,0.31,6.4,38.0,115.0,3.38,0
7.3,0.3,0.33,2.3,28.0,125.0,3.34,0
6.6,0.22,0.28,12.05,25.0,125.0,3.45,0
6.0,0.26,0.18,7.0,50.0,194.0,3.21,0
6.9,0.44,0.18,11.8,26.0,126.0,3.23,0
7.5,0.42,0.2,1.4,15.0,168.0,3.06,0
7.0,0.36,0.3,5.0,40.0,143.0,3.33,0
5.6,0.295,0.2,2.2,18.0,134.0,3.21,0
6.8,0.21,0.55,14.6,34.0,159.0,2.93,0
9.4,0.28,0.3,1.6,36.0,139.0,3.11,0
8.1,0.28,0.34,1.3,11.0,126.0,3.14,0
6.8,0.21,0.55,14.6,34.0,159.0,2.93,0
7.0,0.22,0.26,2.8,44.0,132.0,3.34,0
9.4,0.28,0.3,1.6,36.0,139.0,3.11,0
6.8,0.32,0.3,3.3,15.0,80.0,3.33,0
7.0,0.19,0.33,6.3,42.0,127.0,3.31,0
7.7,0.42,0.38,8.1,49.0,144.0,3.4,0
7.4,0.2,0.31,1.6,34.0,116.0,3.25,0
7.5,0.24,0.62,10.6,51.0,153.0,3.16,0
7.5,0.26,0.59,11.8,58.0,164.0,3.17,0
6.6,0.4,0.32,1.7,39.0,84.0,3.59,0
8.0,0.2,0.3,8.1,42.0,130.0,3.1,0
4.6,0.445,0.0,1.4,11.0,178.0,3.79,0
6.1,0.41,0.04,1.3,23.0,121.0,3.24,0
7.6,0.2,0.34,1.8,42.0,148.0,3.35,0
6.9,0.3,0.21,7.2,54.0,190.0,3.22,0
7.0,0.35,0.17,1.1,7.0,119.0,3.13,0
6.9,0.35,0.55,11.95,22.0,111.0,3.11,0
7.0,0.35,0.17,1.1,7.0,119.0,3.13,0
6.9,0.35,0.55,11.95,22.0,111.0,3.11,0
7.6,0.3,0.4,2.2,29.0,175.0,3.19,0
7.5,0.38,0.29,12.7,25.0,209.0,3.25,0
7.5,0.3,0.32,1.4,31.0,161.0,2.95,0
6.3,0.4,0.32,10.6,38.0,209.0,3.47,0
6.8,0.37,0.28,1.9,64.0,106.0,3.45,0
7.5,0.23,0.35,17.8,128.0,212.0,3.44,0
8.3,0.27,0.34,10.2,50.0,118.0,3.18,0
6.8,0.26,0.22,4.8,110.0,198.0,3.29,0
6.5,0.28,0.35,9.8,61.0,180.0,3.15,0
7.2,0.34,0.3,8.4,40.0,167.0,3.48,0
7.0,0.23,0.26,7.2,21.0,90.0,3.22,0
7.7,0.29,0.29,4.8,27.0,156.0,3.49,0
7.2,0.34,0.3,8.4,40.0,167.0,3.48,0
7.7,0.4,0.27,4.5,27.0,95.0,3.21,0
6.7,0.17,0.27,1.4,39.0,149.0,3.4,0
7.0,0.23,0.26,7.2,21.0,90.0,3.22,0
8.1,0.24,0.26,11.0,41.0,211.0,3.11,0
7.7,0.28,0.63,11.1,58.0,179.0,3.08,0
7.5,0.23,0.29,2.6,24.0,98.0,3.0,0
8.3,0.26,0.31,2.0,14.0,141.0,2.95,0
7.9,0.46,0.4,10.1,19.0,184.0,3.06,0
7.9,0.31,0.22,13.3,46.0,212.0,3.47,0
7.9,0.25,0.34,11.4,53.0,202.0,3.11,0
6.1,0.28,0.16,1.3,36.0,126.0,3.13,0
7.0,0.18,0.26,1.4,46.0,89.0,3.39,0
6.5,0.21,0.28,1.4,26.0,66.0,3.43,0
7.6,0.48,0.33,7.0,14.0,130.0,3.25,0
7.1,0.34,0.32,2.0,29.0,130.0,3.3,0
8.9,0.21,0.37,1.2,20.0,93.0,3.2,0
7.4,0.32,0.27,12.9,60.0,221.0,3.05,0
6.0,0.495,0.27,5.0,17.0,129.0,3.03,0
8.1,0.25,0.34,10.1,30.0,121.0,3.17,0
8.2,0.25,0.46,3.75,14.0,102.0,3.28,0
6.5,0.18,0.29,1.7,39.0,144.0,3.49,0
6.7,0.24,0.26,12.6,44.0,182.0,3.42,0
6.6,0.32,0.24,1.3,42.5,204.0,3.59,0
7.6,0.32,0.35,1.6,24.0,138.0,3.19,0
7.4,0.33,0.44,7.6,40.0,227.0,3.12,0
7.2,0.3,0.3,8.1,40.0,188.0,3.15,0
7.4,0.34,0.3,14.9,70.0,169.0,3.25,0
6.1,0.16,0.29,6.0,29.0,144.0,3.68,0
6.3,0.1,0.24,6.0,25.0,107.0,3.59,0
6.2,0.45,0.73,7.2,47.0,202.0,3.21,0
6.0,0.33,0.18,3.0,5.0,85.0,3.28,0
7.6,0.48,0.37,1.2,5.0,57.0,3.05,0
7.2,0.2,0.3,2.0,43.0,188.0,3.3,0
7.0,0.32,0.29,4.9,41.0,150.0,3.38,0
7.2,0.2,0.3,2.0,43.0,188.0,3.3,0
7.0,0.22,0.29,8.9,24.0,90.0,3.29,0
9.4,0.23,0.56,16.45,52.5,282.0,3.1,0
6.4,0.27,0.19,2.0,21.0,191.0,3.49,0
6.4,0.27,0.19,1.9,21.0,196.0,3.49,0
7.0,0.23,0.42,5.1,37.0,144.0,3.5,0
6.9,0.15,0.28,4.4,14.0,107.0,3.24,0
6.7,0.26,0.29,5.8,26.0,74.0,3.28,0
6.9,0.15,0.28,4.4,14.0,107.0,3.24,0
7.6,0.2,0.68,12.9,56.0,160.0,3.05,0
6.9,0.3,0.29,1.3,24.0,189.0,3.29,0
6.9,0.3,0.3,1.3,24.0,186.0,3.29,0
7.6,0.21,0.35,1.2,7.0,106.0,3.06,0
6.8,0.46,0.26,2.7,28.0,83.0,3.38,0
7.0,0.28,0.26,1.7,34.0,130.0,3.43,0
6.5,0.24,0.29,8.2,32.0,156.0,3.13,0
6.4,0.17,0.34,1.5,42.0,135.0,3.25,0
6.4,0.17,0.34,1.5,43.0,136.0,3.25,0
6.3,0.695,0.55,12.9,58.0,252.0,3.29,0
7.0,0.27,0.29,3.9,28.0,199.0,3.54,0
8.4,0.3,0.25,17.75,25.0,218.0,2.98,0
6.5,0.19,0.27,4.9,13.0,101.0,3.17,0
8.0,0.36,0.39,1.6,26.0,93.0,3.15,0
6.1,0.16,0.24,1.4,17.0,77.0,3.66,0
9.2,0.19,0.42,2.0,16.0,104.0,3.09,0
9.2,0.16,0.49,2.0,18.0,107.0,3.1,0
8.0,0.26,0.28,8.2,72.0,202.0,3.12,0
8.8,0.33,0.36,2.1,19.0,125.0,2.96,0
9.8,0.16,0.46,1.8,23.0,130.0,3.04,0
6.6,0.23,0.18,8.5,59.0,188.0,3.16,0
7.9,0.44,0.26,4.45,23.0,100.0,3.17,0
7.6,0.31,0.27,5.8,23.0,109.0,3.34,0
7.5,0.705,0.1,13.0,44.0,214.0,3.1,0
7.1,0.21,0.28,2.7,23.0,111.0,3.35,0
7.0,0.16,0.26,7.3,30.0,220.0,3.38,0
8.0,0.27,0.25,19.1,50.0,208.0,3.05,0
6.3,0.38,0.17,8.8,50.0,212.0,3.47,0
7.1,0.21,0.28,2.7,23.0,111.0,3.35,0
6.2,0.38,0.18,7.4,28.0,195.0,3.53,0
8.2,0.24,0.3,2.3,23.0,106.0,2.98,0
7.0,0.16,0.26,6.85,30.0,220.0,3.38,0
7.3,0.815,0.09,11.4,45.0,204.0,3.15,0
6.3,0.41,0.16,0.9,25.0,98.0,3.16,0
6.1,0.36,0.41,19.35,67.0,207.0,3.39,0
8.1,0.4,0.32,7.9,23.0,118.0,3.05,0
6.8,0.26,0.43,11.75,53.0,198.0,3.26,0
6.2,0.44,0.18,7.7,28.0,210.0,3.56,0
7.2,0.24,0.29,3.0,17.0,117.0,3.36,0
6.2,0.44,0.18,7.7,28.0,210.0,3.56,0
7.2,0.24,0.29,3.0,17.0,117.0,3.36,0
7.3,0.22,0.26,1.5,32.0,172.0,3.27,0
8.1,0.34,0.28,7.5,70.0,230.0,3.14,0
7.3,0.22,0.26,1.5,32.0,172.0,3.27,0
8.1,0.34,0.28,7.5,70.0,230.0,3.14,0
6.4,0.28,0.17,8.3,61.0,195.0,3.22,0
6.3,0.29,0.14,7.05,50.0,177.0,3.23,0
6.4,0.27,0.17,8.4,60.0,198.0,3.21,0
7.4,0.35,0.2,13.9,63.0,229.0,3.11,0
8.3,0.28,0.27,17.5,48.0,253.0,3.02,0
6.4,0.35,0.35,5.6,9.0,148.0,3.17,0
6.9,0.43,0.28,9.4,29.0,183.0,3.17,0
8.0,0.26,0.28,4.8,34.0,150.0,3.13,0
6.9,0.43,0.28,9.4,29.0,183.0,3.17,0
7.3,0.27,0.37,9.7,36.0,130.0,3.48,0
6.8,0.46,0.26,6.3,49.0,159.0,3.14,0
7.2,0.2,0.28,1.6,13.0,168.0,3.17,0
7.6,0.285,0.32,14.6,32.0,201.0,3.0,0
6.6,0.32,0.33,2.5,40.0,219.5,3.15,0
7.6,0.285,0.32,14.6,32.0,201.0,3.0,0
6.6,0.34,0.34,2.6,40.5,210.0,3.15,0
6.6,0.32,0.33,2.5,40.0,210.0,3.15,0
6.5,0.27,0.26,8.2,21.0,133.0,3.43,0
6.6,0.26,0.27,1.5,19.0,114.0,3.36,0
6.7,0.27,0.26,2.3,61.0,181.0,3.45,0
6.6,0.56,0.15,10.0,38.0,157.0,3.28,0
6.6,0.56,0.15,10.0,38.0,157.0,3.28,0
7.3,0.19,0.27,1.6,35.0,136.0,3.38,0
6.3,0.2,0.26,1.6,36.0,141.0,3.53,0
7.1,0.29,0.3,16.0,58.0,201.0,3.3,0
7.8,0.32,0.33,10.4,47.0,194.0,3.07,0
8.1,0.33,0.36,7.4,36.0,156.0,3.19,0
8.1,0.33,0.36,7.4,36.0,156.0,3.19,0
7.8,0.32,0.33,10.4,47.0,194.0,3.07,0
6.6,0.33,0.24,16.05,31.0,147.0,3.08,0
6.6,0.33,0.24,16.05,31.0,147.0,3.08,0
8.2,0.26,0.33,2.6,11.0,71.0,2.89,0
8.3,0.25,0.33,2.5,12.0,72.0,2.89,0
7.0,0.26,0.26,10.8,37.0,184.0,3.47,0
6.0,0.26,0.15,1.2,35.0,124.0,3.08,0
7.5,0.28,0.78,12.1,53.0,161.0,2.98,0
7.5,0.27,0.79,11.95,51.0,159.0,2.98,0
7.0,0.28,0.32,1.7,27.0,128.0,3.2,0
5.2,0.16,0.34,0.8,26.0,77.0,3.25,0
6.8,0.34,0.1,1.4,29.0,118.0,3.21,0
7.6,0.25,0.34,1.3,34.0,176.0,3.1,0
5.6,0.35,0.4,6.3,23.0,174.0,3.54,0
8.8,0.24,0.23,10.3,12.0,97.0,3.13,0
6.0,0.29,0.21,15.55,20.0,142.0,3.11,0
6.1,0.27,0.31,1.5,17.0,83.0,3.32,0
7.4,0.56,0.09,1.5,19.0,117.0,3.22,0
6.8,0.29,0.49,1.4,52.0,148.0,3.08,0
6.1,0.27,0.31,1.5,17.0,83.0,3.32,0
6.3,0.27,0.37,7.9,58.0,215.0,3.19,0
6.6,0.24,0.3,13.0,18.0,143.0,3.37,0
6.8,0.32,0.3,1.0,22.0,113.0,3.24,0
6.4,0.37,0.37,4.85,39.5,216.5,3.1,0
6.2,0.26,0.37,7.1,54.0,201.0,3.19,0
6.3,0.27,0.37,7.9,58.0,215.0,3.19,0
6.4,0.3,0.16,7.5,55.0,191.0,3.17,0
8.0,0.28,0.32,7.6,61.0,204.0,3.1,0
6.7,0.24,0.32,10.3,37.0,122.0,3.02,0
7.9,0.27,0.27,1.7,25.0,122.0,2.97,0
7.9,0.27,0.27,1.7,25.0,122.0,2.97,0
6.1,0.28,0.24,19.95,32.0,174.0,3.19,0
7.7,0.39,0.49,7.7,11.0,110.0,3.33,0
6.0,0.2,0.24,5.3,49.0,201.0,3.21,0
6.1,0.28,0.24,19.95,32.0,174.0,3.19,0
7.6,0.31,0.23,12.7,20.0,139.0,3.16,0
7.6,0.31,0.23,12.7,20.0,139.0,3.16,0
6.3,0.18,0.22,1.5,45.0,155.0,3.19,0
8.6,0.23,0.25,11.3,13.0,96.0,3.11,0
6.8,0.21,0.36,18.1,32.0,133.0,3.27,0
6.8,0.21,0.36,18.1,32.0,133.0,3.27,0
6.9,0.26,0.31,7.0,37.0,175.0,3.32,0
6.8,0.21,0.36,18.1,32.0,133.0,3.27,0
6.4,0.31,0.4,6.4,39.0,191.0,3.14,0
8.6,0.34,0.36,1.4,11.0,119.0,3.17,0
8.6,0.34,0.36,1.4,11.0,119.0,3.17,0
8.5,0.3,0.28,3.1,54.0,174.0,3.21,0
7.4,0.4,0.41,14.1,37.0,194.0,3.2,0
6.6,0.32,0.34,7.7,63.0,212.0,3.22,0
7.1,0.34,0.31,5.2,36.0,140.0,3.35,0
6.6,0.26,0.25,11.6,45.0,178.0,3.33,0
8.0,0.27,0.57,10.4,18.0,134.0,3.12,0
6.2,0.28,0.45,7.5,46.0,203.0,3.26,0
6.2,0.3,0.49,11.2,68.0,215.0,3.19,0
5.6,0.175,0.29,0.8,20.0,67.0,3.28,0
6.9,0.34,0.36,1.4,13.0,145.0,3.07,0
6.9,0.34,0.3,4.7,34.0,148.0,3.36,0
7.1,0.12,0.3,3.1,15.0,37.0,3.02,0
7.1,0.32,0.29,4.0,33.0,170.0,3.27,0
7.3,0.51,0.29,11.3,61.0,224.0,3.14,0
7.1,0.12,0.3,3.1,15.0,37.0,3.02,0
6.3,0.24,0.55,8.1,67.0,216.0,3.24,0
7.5,0.41,0.23,14.8,28.0,174.0,3.18,0
6.5,0.18,0.33,1.4,35.0,138.0,3.36,0
7.3,0.17,0.24,8.1,32.0,162.0,3.17,0
8.2,0.2,0.38,3.5,41.0,174.0,3.22,0
7.5,0.41,0.23,14.8,28.0,174.0,3.18,0
7.3,0.17,0.24,8.1,32.0,162.0,3.17,0
6.5,0.18,0.33,1.4,35.0,138.0,3.36,0
7.3,0.16,0.35,1.5,29.0,108.0,3.27,0
6.4,0.16,0.37,1.5,27.0,109.0,3.38,0
6.6,0.42,0.13,12.8,26.0,158.0,3.24,0
5.8,0.3,0.12,1.6,57.0,163.0,3.38,0
6.7,0.54,0.27,7.1,8.0,178.0,3.16,0
6.7,0.54,0.27,7.1,8.0,178.0,3.16,0
6.4,0.22,0.3,11.2,53.0,149.0,3.21,0
6.8,0.23,0.3,1.7,19.0,95.0,3.17,0
9.0,0.26,0.34,6.7,21.0,162.0,3.08,0
6.5,0.23,0.25,17.3,15.0,110.0,3.15,0
5.9,0.28,0.14,8.6,30.0,142.0,3.28,0
5.9,0.28,0.14,8.6,30.0,142.0,3.28,0
6.2,0.27,0.18,1.5,20.0,111.0,3.41,0
9.0,0.29,0.34,12.1,34.0,177.0,3.13,0
9.0,0.26,0.34,6.7,21.0,162.0,3.08,0
8.9,0.27,0.34,10.7,19.5,166.0,3.13,0
6.5,0.23,0.25,17.3,15.0,110.0,3.15,0
6.9,0.32,0.3,1.8,28.0,117.0,3.24,0
7.2,0.22,0.24,1.4,17.0,159.0,3.25,0
6.7,0.5,0.38,7.5,26.0,175.0,3.32,0
6.2,0.33,0.14,4.8,27.0,128.0,3.21,0
6.3,0.26,0.42,7.1,62.0,209.0,3.2,0
7.5,0.2,0.47,16.9,51.0,188.0,3.09,0
6.2,0.33,0.14,4.8,27.0,128.0,3.21,0
6.3,0.26,0.42,7.1,62.0,209.0,3.2,0
6.6,0.36,0.52,11.3,8.0,110.0,3.07,0
6.3,0.13,0.42,1.1,63.0,146.0,3.13,0
6.4,0.15,0.44,1.2,67.0,150.0,3.14,0
6.3,0.13,0.42,1.1,63.0,146.0,3.13,0
7.6,0.23,0.64,12.9,54.0,170.0,3.0,0
6.4,0.15,0.44,1.2,67.0,150.0,3.14,0
6.3,0.13,0.42,1.1,63.0,146.0,3.13,0
5.7,0.255,0.65,1.2,17.0,137.0,3.2,0
6.9,0.32,0.26,2.3,11.0,103.0,3.06,0
6.9,0.28,0.22,10.0,36.0,131.0,3.08,0
6.9,0.32,0.26,2.3,11.0,103.0,3.06,0
5.7,0.255,0.65,1.2,17.0,137.0,3.2,0
6.6,0.41,0.16,1.4,28.0,160.0,2.95,0
7.3,0.37,0.16,14.9,59.0,240.0,3.13,0
6.9,0.21,0.24,1.8,17.0,80.0,3.15,0
6.6,0.24,0.28,1.8,39.0,132.0,3.34,0
6.8,0.28,0.36,7.0,60.0,207.0,3.16,0
6.6,0.24,0.24,8.6,25.0,135.0,3.33,0
6.6,0.24,0.28,1.8,39.0,132.0,3.34,0
7.0,0.16,0.32,1.1,29.0,80.0,3.23,0
7.0,0.14,0.28,1.3,10.0,56.0,3.46,0
6.3,0.34,0.36,4.9,31.0,185.0,3.15,0
6.8,0.26,0.24,1.9,70.0,154.0,3.18,0
6.7,0.17,0.42,10.4,85.0,182.0,3.04,0
6.5,0.27,0.4,10.0,74.0,227.0,3.18,0
6.7,0.25,0.36,8.6,63.0,206.0,3.18,0
5.8,0.3,0.27,1.7,45.0,104.0,3.4,0
6.4,0.28,0.56,1.7,49.0,106.0,3.1,0
7.7,0.3,0.26,18.95,36.0,174.0,3.2,0
6.8,0.18,0.3,12.8,19.0,171.0,3.0,0
6.8,0.18,0.3,12.8,19.0,171.0,3.0,0
6.8,0.18,0.3,12.8,19.0,171.0,3.0,0
6.8,0.18,0.3,12.8,19.0,171.0,3.0,0
6.8,0.18,0.3,12.8,19.0,171.0,3.0,0
6.8,0.18,0.3,12.8,19.0,171.0,3.0,0
5.1,0.14,0.25,0.7,15.0,89.0,3.22,0
6.8,0.18,0.3,12.8,19.0,171.0,3.0,0
7.2,0.615,0.1,1.4,25.0,154.0,3.2,0
6.9,0.13,0.28,13.3,47.0,132.0,3.34,0
6.7,0.34,0.3,8.5,24.0,152.0,3.46,0
7.3,0.32,0.29,1.5,32.0,144.0,3.2,0
6.3,0.21,0.29,11.7,49.0,147.0,3.22,0
5.4,0.5,0.13,5.0,12.0,107.0,3.48,0
8.2,0.52,0.34,1.2,18.0,167.0,3.24,0
7.8,0.28,0.31,2.1,28.0,208.0,3.23,0
6.4,0.22,0.34,1.4,56.0,115.0,3.18,0
7.8,0.28,0.31,2.1,28.0,208.0,3.23,0
6.9,0.32,0.27,16.0,58.0,185.0,3.34,0
6.8,0.11,0.42,1.1,51.0,132.0,3.18,0
6.2,0.26,0.32,15.3,64.0,185.0,3.31,0
6.4,0.22,0.34,1.4,56.0,115.0,3.18,0
6.7,0.3,0.29,2.8,37.0,107.0,3.31,0
6.7,0.3,0.29,2.8,37.0,107.0,3.31,0
7.1,0.2,0.3,0.9,4.0,28.0,3.2,0
7.2,0.2,0.36,2.5,22.0,157.0,3.48,0
8.9,0.26,0.33,8.1,47.0,202.0,3.13,0
7.5,0.25,0.32,8.2,53.0,209.0,3.12,0
7.1,0.2,0.3,0.9,4.0,28.0,3.2,0
6.3,0.27,0.46,11.1,44.0,177.0,3.18,0
6.5,0.3,0.39,7.8,61.0,219.0,3.19,0
6.7,0.3,0.29,2.8,37.0,107.0,3.31,0
6.6,0.36,0.52,10.1,29.0,140.0,3.07,0
6.15,0.21,0.37,3.2,20.0,80.0,3.39,0
6.5,0.18,0.41,14.2,47.0,129.0,3.28,0
6.5,0.18,0.41,14.2,47.0,129.0,3.28,0
6.5,0.18,0.41,14.2,47.0,129.0,3.28,0
6.6,0.26,0.21,2.9,48.0,126.0,3.22,0
6.6,0.35,0.35,6.0,31.0,150.0,3.1,0
6.5,0.28,0.28,20.4,40.0,144.0,3.14,0
6.6,0.36,0.52,10.1,29.0,140.0,3.07,0
6.6,0.26,0.21,2.9,48.0,126.0,3.22,0
6.5,0.18,0.41,14.2,47.0,129.0,3.28,0
6.15,0.21,0.37,3.2,20.0,80.0,3.39,0
4.5,0.19,0.21,0.95,89.0,159.0,3.34,0
8.0,0.24,0.26,1.7,36.0,136.0,3.44,0
7.8,0.17,0.23,1.7,39.0,128.0,3.37,0
7.0,0.24,0.24,9.0,42.0,219.0,3.47,0
5.8,0.6,0.0,1.3,72.0,197.0,3.56,0
5.9,0.445,0.26,1.4,23.0,109.0,3.3,0
6.7,0.28,0.28,2.4,36.0,100.0,3.26,0
6.8,0.44,0.2,16.0,61.0,186.0,3.13,0
7.2,0.24,0.27,11.4,40.0,174.0,3.2,0
8.7,0.31,0.73,14.35,27.0,191.0,2.96,0
8.2,0.32,0.26,2.1,26.0,87.0,3.1,0
7.2,0.24,0.27,11.4,40.0,174.0,3.2,0
8.7,0.31,0.73,14.35,27.0,191.0,2.96,0
7.5,0.13,0.38,1.1,42.0,104.0,3.28,0
9.2,0.14,0.37,1.1,36.0,84.0,3.05,0
7.4,0.2,0.37,1.2,28.0,89.0,3.14,0
6.1,0.15,0.35,15.8,55.0,158.0,3.24,0
7.6,0.23,0.4,5.2,14.0,91.0,3.17,0
8.1,0.33,0.22,5.2,24.0,151.0,3.22,0
7.15,0.17,0.24,9.6,56.0,178.0,3.15,0
6.7,0.12,0.3,5.2,38.0,113.0,3.33,0
5.7,0.18,0.36,1.2,9.0,71.0,3.7,0
5.8,0.15,0.28,0.8,43.0,127.0,3.24,0
6.6,0.23,0.29,14.45,29.0,144.0,3.33,0
7.15,0.17,0.24,9.6,56.0,178.0,3.15,0
7.0,0.34,0.39,6.9,43.0,162.0,3.11,0
6.4,0.68,0.26,3.4,25.0,146.0,3.18,0
7.3,0.22,0.31,2.3,45.0,80.0,3.06,0
6.4,0.28,0.27,11.0,45.0,148.0,3.14,0
6.9,0.4,0.22,5.95,76.0,303.0,3.4,0
6.8,0.19,0.23,5.1,71.0,204.0,3.23,0
7.1,0.23,0.24,5.4,60.0,196.0,3.19,0
6.45,0.14,0.42,1.2,51.0,129.0,3.27,0
6.5,0.15,0.44,12.6,65.0,158.0,3.26,0
7.1,0.15,0.34,1.0,27.0,73.0,3.24,0
6.7,0.33,0.34,6.6,35.0,156.0,3.11,0
7.2,0.3,0.26,1.5,46.0,178.0,3.19,0
7.0,0.23,0.33,1.0,46.0,110.0,3.04,0
8.0,0.13,0.25,1.1,15.0,86.0,2.98,0
6.2,0.21,0.34,6.6,36.0,91.0,3.32,0
8.3,0.4,0.41,8.2,15.0,122.0,3.39,0
5.9,0.34,0.31,2.0,38.0,142.0,3.4,0
6.6,0.12,0.25,1.4,21.0,131.0,3.2,0
9.6,0.655,0.21,2.0,21.0,120.0,3.0,0
6.8,0.26,0.4,7.5,45.0,179.0,3.2,0
5.9,0.34,0.31,2.0,38.0,142.0,3.4,0
5.9,0.3,0.3,2.0,38.0,142.0,3.41,0
7.0,0.15,0.3,13.3,46.0,120.0,3.2,0
7.9,0.37,0.31,2.85,5.0,24.0,3.19,0
7.2,0.35,0.25,5.6,23.0,120.0,2.93,0
7.2,0.32,0.24,5.6,23.0,120.0,2.92,0
7.6,0.1,0.33,1.0,33.0,93.0,3.06,0
6.2,0.25,0.31,3.2,32.0,150.0,3.18,0
7.1,0.31,0.17,1.0,21.0,144.0,3.13,0
7.6,0.18,0.28,7.1,29.0,110.0,3.2,0
8.0,0.17,0.29,2.4,52.0,119.0,3.03,0
7.2,0.19,0.27,11.2,46.0,149.0,2.99,0
7.6,0.32,0.25,9.5,15.0,136.0,3.1,0
7.1,0.31,0.17,1.0,21.0,144.0,3.13,0
6.6,0.21,0.29,1.8,35.0,128.0,3.37,0
7.0,0.16,0.36,2.6,28.0,98.0,3.11,0
8.0,0.17,0.29,2.4,52.0,119.0,3.03,0
6.6,0.24,0.38,8.0,56.0,187.0,3.21,0
7.2,0.19,0.27,11.2,46.0,149.0,2.99,0
7.6,0.18,0.28,7.1,29.0,110.0,3.2,0
6.9,0.3,0.25,3.3,26.0,124.0,3.18,0
6.2,0.28,0.27,10.3,26.0,108.0,3.2,0
6.9,0.31,0.32,1.2,20.0,166.0,3.05,0
6.7,0.23,0.25,1.6,28.0,143.0,3.3,0
6.2,0.28,0.27,10.3,26.0,108.0,3.2,0
5.7,0.23,0.28,9.65,26.0,121.0,3.28,0
6.5,0.22,0.5,16.4,36.0,182.0,3.02,0
7.0,0.18,0.37,1.5,16.0,104.0,3.18,0
6.9,0.31,0.32,1.2,20.0,166.0,3.05,0
6.9,0.3,0.25,3.3,26.0,124.0,3.18,0
6.5,0.46,0.31,5.0,15.0,72.0,3.26,0
6.5,0.23,0.36,16.3,43.0,133.0,3.26,0
6.5,0.23,0.36,16.3,43.0,133.0,3.26,0
6.5,0.23,0.36,16.3,43.0,133.0,3.26,0
6.6,0.26,0.38,6.5,68.0,201.0,3.19,0
6.7,0.26,0.39,6.4,64.0,200.0,3.19,0
7.5,0.28,0.39,10.2,59.0,209.0,3.16,0
6.5,0.23,0.36,16.3,43.0,133.0,3.26,0
6.8,0.23,0.42,7.4,56.0,189.0,3.22,0
7.8,0.25,0.34,13.7,66.0,184.0,3.22,0
7.8,0.25,0.34,13.7,66.0,184.0,3.22,0
5.6,0.2,0.22,1.3,25.0,155.0,3.74,0
6.4,0.21,0.44,7.4,47.0,182.0,3.24,0
6.8,0.23,0.42,7.4,56.0,189.0,3.22,0
6.8,0.24,0.37,7.45,59.0,188.0,3.2,0
7.8,0.25,0.28,7.2,46.0,179.0,3.14,0
7.8,0.25,0.34,13.7,66.0,184.0,3.22,0
6.8,0.16,0.29,10.4,59.0,143.0,3.2,0
5.2,0.28,0.29,1.1,18.0,69.0,3.24,0
7.5,0.18,0.31,6.5,53.0,160.0,3.03,0
7.5,0.26,0.3,4.6,29.0,92.0,3.15,0
8.2,0.37,0.64,13.9,22.0,171.0,2.99,0
7.6,0.4,0.27,5.2,32.0,101.0,3.22,0
7.5,0.26,0.25,1.7,29.0,129.0,3.45,0
7.5,0.18,0.31,6.5,53.0,160.0,3.03,0
6.9,0.23,0.32,16.4,62.0,153.0,3.22,0
5.3,0.2,0.31,3.6,22.0,91.0,3.41,0
